champion_id,probe_type,probe_label,spec_id,spec_json,wf_folds,wf_median_sharpe,wf_pct_positive_folds,wf_avg_total_return,ho_trades,ho_trades_per_week,ho_total_return,ho_sharpe_ann,still_certified
body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,coverage,coverage_ma_n=80,body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 80, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.31,0.5185,0.0055,28,3.2,0.0277,4.33,False
body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,coverage,coverage_ma_n=100,body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 100, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-0.966,0.4444,0.0044,24,2.74,0.0317,5.47,False
body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,coverage,coverage_body_atr.min=0.3,body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.3, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.905,0.5556,0.0089,47,5.36,0.0288,2.898,False
body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,coverage,coverage_body_atr.min=0.7,body0.5_reg50wit_streak2_m15_open_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.7, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_open""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,1.386,0.5926,0.005,17,1.94,0.0763,22.916,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,baseline,baseline,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.992,0.5926,0.0074,29,3.31,0.0277,3.969,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,cost_bps=0.0,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 0.0}",27,2.732,0.7037,0.0134,29,3.31,0.0277,3.969,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,cost_bps=0.5,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 0.5}",27,2.135,0.7037,0.0114,29,3.31,0.0277,3.969,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,cost_bps=1.0,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.0}",27,1.541,0.5926,0.0093,29,3.31,0.0277,3.969,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,cost_bps=2.0,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 2.0}",27,0.444,0.5926,0.0054,29,3.31,0.0277,3.969,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,cost_bps=3.0,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 3.0}",27,-0.573,0.4074,0.0014,29,3.31,0.0277,3.969,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,cost_bps=5.0,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 5.0}",27,-3.027,0.3333,-0.0065,29,3.31,0.0277,3.969,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.min=0.0,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.0, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.414,0.5556,0.0022,78,8.9,0.0291,1.965,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.min=0.3,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.3, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.905,0.5556,0.0089,47,5.36,0.0045,0.602,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.min=0.7,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.7, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,1.386,0.5926,0.005,17,1.94,0.0442,10.676,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.min=0.9,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.9, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.771,0.5556,0.0026,9,1.03,0.0105,5.684,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.min=1.2,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 1.2, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,5.624,0.5556,0.0046,5,0.57,0.0156,13.241,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.atr_n=7,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 7}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.868,0.5556,0.0057,27,3.08,0.0622,10.135,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.atr_n=10,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 10}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,2.121,0.5926,0.0064,29,3.31,0.0226,3.3,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,body_atr.atr_n=21,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 21}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,1.181,0.5926,0.008,30,3.42,0.0432,5.782,True
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,regime.ma_n=20,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 20, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-0.048,0.4815,0.0069,34,3.88,0.0167,2.182,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,regime.ma_n=30,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 30, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.444,0.5185,0.0084,32,3.65,0.0187,2.569,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,regime.ma_n=80,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 80, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.31,0.5185,0.0055,28,3.2,-0.0082,-0.97,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,regime.ma_n=100,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 100, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-0.966,0.4444,0.0044,24,2.74,0.0109,1.881,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,regime.ma_n=150,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 150, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.339,0.5185,0.0042,15,1.71,0.0089,2.037,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,stop=none,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""none""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.359,0.5556,0.0075,29,3.31,0.0214,2.633,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,stop=prev_h4_open,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_open""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.359,0.5556,0.0075,29,3.31,0.0538,8.6,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,perturbation,stop=prev_h4_extreme,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""prev_h4_extreme""}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.359,0.5556,0.0075,29,3.31,0.0522,8.312,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,attribution,drop_body_atr,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.414,0.5556,0.0022,78,8.9,0.0291,1.965,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,attribution,drop_min_streak,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 50, ""side"": ""with""}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-0.074,0.4815,0.0022,52,5.93,0.009,0.966,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,attribution,drop_regime,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-0.21,0.4815,0.0043,46,5.25,0.0349,3.047,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,attribution,drop_ALL_filters,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,-1.775,0.3333,-0.0297,260,29.67,-0.0973,-1.478,False
body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,coverage,coverage_ma_n=30,body0.5_reg50wit_streak2_m15_confirm_h4_atrx1.0,"{""signal"": {""type"": ""prev_color""}, ""filters"": [{""type"": ""body_atr"", ""min"": 0.5, ""atr_n"": 14}, {""type"": ""regime"", ""ma_n"": 30, ""side"": ""with""}, {""type"": ""min_streak"", ""k"": 2}], ""entry"": {""type"": ""m15_confirm""}, ""stop"": {""type"": ""h4_atr"", ""mult"": 1.0, ""atr_n"": 14}, ""exit"": {""type"": ""h4_close""}, ""cost_model"": ""spread"", ""cost_bps"": 1.5}",27,0.444,0.5185,0.0084,32,3.65,0.0187,2.569,False
